naive
Running experiment with seed=654:
Epoch [33/50] - Loss: 3.5128
Epoch [34/50] - Loss: 3.5041
Epoch [35/50] - Loss: 3.4980
Epoch [36/50] - Loss: 3.4953
Epoch [37/50] - Loss: 3.4936
Epoch [38/50] - Loss: 3.4775
Epoch [39/50] - Loss: 3.4733
Epoch [40/50] - Loss: 3.4755
Epoch [41/50] - Loss: 3.4658
Epoch [42/50] - Loss: 3.4625
Epoch [43/50] - Loss: 3.4567
Epoch [44/50] - Loss: 3.4545
Epoch [45/50] - Loss: 3.4493
Epoch [46/50] - Loss: 3.4476
Epoch [47/50] - Loss: 3.4476
Epoch [48/50] - Loss: 3.4337
Epoch [49/50] - Loss: 3.4278
Epoch [50/50] - Loss: 3.4348
sum preds 0
sum labels 4725
 - Test Metrics: Accuracy=0.7148, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.22206428826631608, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 6.4050
Epoch [2/50] - Loss: 5.2489
Epoch [3/50] - Loss: 4.5839
Epoch [4/50] - Loss: 4.4253
Epoch [5/50] - Loss: 4.3422
Epoch [6/50] - Loss: 4.2250
Epoch [7/50] - Loss: 4.1466
Epoch [8/50] - Loss: 4.0733
Epoch [9/50] - Loss: 3.9962
Epoch [10/50] - Loss: 3.9431
Epoch [11/50] - Loss: 3.8781
Epoch [12/50] - Loss: 3.8390
Epoch [13/50] - Loss: 3.8006
Epoch [14/50] - Loss: 3.7591
Epoch [15/50] - Loss: 3.7171
Epoch [16/50] - Loss: 3.6936
Epoch [17/50] - Loss: 3.6608
Epoch [18/50] - Loss: 3.6367
Epoch [19/50] - Loss: 3.6255
Epoch [20/50] - Loss: 3.6144
Epoch [21/50] - Loss: 3.5908
Epoch [22/50] - Loss: 3.5653
Epoch [23/50] - Loss: 3.5602
Epoch [24/50] - Loss: 3.5500
Epoch [25/50] - Loss: 3.5324
Epoch [26/50] - Loss: 3.5332
Epoch [27/50] - Loss: 3.5173
Epoch [28/50] - Loss: 3.5087
Epoch [29/50] - Loss: 3.4997
Epoch [30/50] - Loss: 3.4860
Epoch [31/50] - Loss: 3.4800
Epoch [32/50] - Loss: 3.4683
Epoch [33/50] - Loss: 3.4685
Epoch [34/50] - Loss: 3.4593
Epoch [35/50] - Loss: 3.4623
Epoch [36/50] - Loss: 3.4590
Epoch [37/50] - Loss: 3.4484
Epoch [38/50] - Loss: 3.4328
Epoch [39/50] - Loss: 3.4291
Epoch [40/50] - Loss: 3.4302
Epoch [41/50] - Loss: 3.4192
Epoch [42/50] - Loss: 3.4258
Epoch [43/50] - Loss: 3.4115
Epoch [44/50] - Loss: 3.4071
Epoch [45/50] - Loss: 3.4055
Epoch [46/50] - Loss: 3.3988
Epoch [47/50] - Loss: 3.3960
Epoch [48/50] - Loss: 3.3883
Epoch [49/50] - Loss: 3.3895
Epoch [50/50] - Loss: 3.3800
sum preds 0
sum labels 4725
 - Test Metrics: Accuracy=0.7148, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SCAR_naive_naive_1804104612.csv.
Average F1 over valid seeds: 0.0000 ± 0.0000
___________________________________________________________________________________
Avg F1 for pubmed with SCAR and naive, GCNConv,0.4: 0.0000 ± 0.0000
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 7.0483
Epoch [2/50] - Loss: 5.3084
Epoch [3/50] - Loss: 3.9819
Epoch [4/50] - Loss: 3.6670
Epoch [5/50] - Loss: 3.5883
Epoch [6/50] - Loss: 3.4619
Epoch [7/50] - Loss: 3.3880
Epoch [8/50] - Loss: 3.3139
Epoch [9/50] - Loss: 3.2595
Epoch [10/50] - Loss: 3.2136
Epoch [11/50] - Loss: 3.1778
Epoch [12/50] - Loss: 3.1425
Epoch [13/50] - Loss: 3.1177
Epoch [14/50] - Loss: 3.0959
Epoch [15/50] - Loss: 3.0860
Epoch [16/50] - Loss: 3.0635
Epoch [17/50] - Loss: 3.0529
Epoch [18/50] - Loss: 3.0434
Epoch [19/50] - Loss: 3.0327
Epoch [20/50] - Loss: 3.0187
Epoch [21/50] - Loss: 3.0129
Epoch [22/50] - Loss: 3.0021
Epoch [23/50] - Loss: 3.0037
Epoch [24/50] - Loss: 3.0007
Epoch [25/50] - Loss: 2.9938
Epoch [26/50] - Loss: 2.9861
Epoch [27/50] - Loss: 2.9787
Epoch [28/50] - Loss: 2.9808
Epoch [29/50] - Loss: 2.9789
Epoch [30/50] - Loss: 2.9685
Epoch [31/50] - Loss: 2.9664
Epoch [32/50] - Loss: 2.9638
Epoch [33/50] - Loss: 2.9745
Epoch [34/50] - Loss: 2.9690
Epoch [35/50] - Loss: 2.9565
Epoch [36/50] - Loss: 2.9660
Epoch [37/50] - Loss: 2.9572
Epoch [38/50] - Loss: 2.9563
Epoch [39/50] - Loss: 2.9517
Epoch [40/50] - Loss: 2.9540
Epoch [41/50] - Loss: 2.9485
Epoch [42/50] - Loss: 2.9504
Epoch [43/50] - Loss: 2.9373
Epoch [44/50] - Loss: 2.9489
Epoch [45/50] - Loss: 2.9456
Epoch [46/50] - Loss: 2.9427
Epoch [47/50] - Loss: 2.9370
Epoch [48/50] - Loss: 2.9402
Epoch [49/50] - Loss: 2.9370
Epoch [50/50] - Loss: 2.9378
sum preds 150
sum labels 5513
 - Test Metrics: Accuracy=0.6898, F1=0.0494, Recall=0.0254, Precision=0.9333
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 6.1051
Epoch [2/50] - Loss: 4.8257
Epoch [3/50] - Loss: 3.9240
Epoch [4/50] - Loss: 3.6513
Epoch [5/50] - Loss: 3.5629
Epoch [6/50] - Loss: 3.4528
Epoch [7/50] - Loss: 3.3492
Epoch [8/50] - Loss: 3.2689
Epoch [9/50] - Loss: 3.2025
Epoch [10/50] - Loss: 3.1535
Epoch [11/50] - Loss: 3.1145
Epoch [12/50] - Loss: 3.0872
Epoch [13/50] - Loss: 3.0654
Epoch [14/50] - Loss: 3.0462
Epoch [15/50] - Loss: 3.0386
Epoch [16/50] - Loss: 3.0163
Epoch [17/50] - Loss: 3.0061
Epoch [18/50] - Loss: 3.0107
Epoch [19/50] - Loss: 2.9927
Epoch [20/50] - Loss: 2.9896
Epoch [21/50] - Loss: 2.9801
Epoch [22/50] - Loss: 2.9811
Epoch [23/50] - Loss: 2.9724
Epoch [24/50] - Loss: 2.9725
Epoch [25/50] - Loss: 2.9621
Epoch [26/50] - Loss: 2.9594
Epoch [27/50] - Loss: 2.9595
Epoch [28/50] - Loss: 2.9559
Epoch [29/50] - Loss: 2.9510
Epoch [30/50] - Loss: 2.9508
Epoch [31/50] - Loss: 2.9408
Epoch [32/50] - Loss: 2.9426
Epoch [33/50] - Loss: 2.9426
Epoch [34/50] - Loss: 2.9404
Epoch [35/50] - Loss: 2.9395
Epoch [36/50] - Loss: 2.9399
Epoch [37/50] - Loss: 2.9297
Epoch [38/50] - Loss: 2.9265
Epoch [39/50] - Loss: 2.9232
Epoch [40/50] - Loss: 2.9309
Epoch [41/50] - Loss: 2.9163
Epoch [42/50] - Loss: 2.9179
Epoch [43/50] - Loss: 2.9217
Epoch [44/50] - Loss: 2.9180
Epoch [45/50] - Loss: 2.9123
Epoch [46/50] - Loss: 2.9050
Epoch [47/50] - Loss: 2.9019
Epoch [48/50] - Loss: 2.9020
Epoch [49/50] - Loss: 2.9030
Epoch [50/50] - Loss: 2.8975
sum preds 209
sum labels 5513
 - Test Metrics: Accuracy=0.6936, F1=0.0706, Recall=0.0366, Precision=0.9665
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 6.5129
Epoch [2/50] - Loss: 5.0279
Epoch [3/50] - Loss: 3.9905
Epoch [4/50] - Loss: 3.6820
Epoch [5/50] - Loss: 3.6285
Epoch [6/50] - Loss: 3.5266
Epoch [7/50] - Loss: 3.4657
Epoch [8/50] - Loss: 3.4019
Epoch [9/50] - Loss: 3.3605
Epoch [10/50] - Loss: 3.3152
Epoch [11/50] - Loss: 3.2841
Epoch [12/50] - Loss: 3.2457
Epoch [13/50] - Loss: 3.2082
Epoch [14/50] - Loss: 3.1867
Epoch [15/50] - Loss: 3.1572
Epoch [16/50] - Loss: 3.1323
Epoch [17/50] - Loss: 3.0984
Epoch [18/50] - Loss: 3.0554
Epoch [19/50] - Loss: 3.0348
Epoch [20/50] - Loss: 2.9975
Epoch [21/50] - Loss: 2.9812
Epoch [22/50] - Loss: 2.9504
Epoch [23/50] - Loss: 2.9303
Epoch [24/50] - Loss: 2.9128
Epoch [25/50] - Loss: 2.8913
Epoch [26/50] - Loss: 2.8779
Epoch [27/50] - Loss: 2.8681
Epoch [28/50] - Loss: 2.8542
Epoch [29/50] - Loss: 2.8477
Epoch [30/50] - Loss: 2.8326
Epoch [31/50] - Loss: 2.8208
Epoch [32/50] - Loss: 2.8113
Epoch [33/50] - Loss: 2.8096
Epoch [34/50] - Loss: 2.7998
Epoch [35/50] - Loss: 2.7924
Epoch [36/50] - Loss: 2.7733
Epoch [37/50] - Loss: 2.7733
Epoch [38/50] - Loss: 2.7692
Epoch [39/50] - Loss: 2.7554
Epoch [40/50] - Loss: 2.7497
Epoch [41/50] - Loss: 2.7422
Epoch [42/50] - Loss: 2.7351
Epoch [43/50] - Loss: 2.7287
Epoch [44/50] - Loss: 2.7293
Epoch [45/50] - Loss: 2.7174
Epoch [46/50] - Loss: 2.6993
Epoch [47/50] - Loss: 2.7020
Epoch [48/50] - Loss: 2.6950
Epoch [49/50] - Loss: 2.6888
Epoch [50/50] - Loss: 2.6807
sum preds 0
sum labels 5513
 - Test Metrics: Accuracy=0.6823, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SCAR_naive_naive_1804111258.csv.
Average F1 over valid seeds: 0.0400 ± 0.0296
___________________________________________________________________________________
Avg F1 for pubmed with SCAR and naive, MLP,0.3: 0.0400 ± 0.0296
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 5.6883
Epoch [2/50] - Loss: 3.9809
Epoch [3/50] - Loss: 3.7019
Epoch [4/50] - Loss: 3.6162
Epoch [5/50] - Loss: 3.4926
Epoch [6/50] - Loss: 3.4337
Epoch [7/50] - Loss: 3.3745
Epoch [8/50] - Loss: 3.3210
Epoch [9/50] - Loss: 3.2730
Epoch [10/50] - Loss: 3.2396
Epoch [11/50] - Loss: 3.2029
Epoch [12/50] - Loss: 3.1810
Epoch [13/50] - Loss: 3.1600
Epoch [14/50] - Loss: 3.1283
Epoch [15/50] - Loss: 3.1147
Epoch [16/50] - Loss: 3.0873
Epoch [17/50] - Loss: 3.0707
Epoch [18/50] - Loss: 3.0659
Epoch [19/50] - Loss: 3.0473
Epoch [20/50] - Loss: 3.0482
Epoch [21/50] - Loss: 3.0263
Epoch [22/50] - Loss: 3.0173
Epoch [23/50] - Loss: 2.9958
Epoch [24/50] - Loss: 2.9814
Epoch [25/50] - Loss: 2.9783
Epoch [26/50] - Loss: 2.9595
Epoch [27/50] - Loss: 2.9573
Epoch [28/50] - Loss: 2.9473
Epoch [29/50] - Loss: 2.9328
Epoch [30/50] - Loss: 2.9182
Epoch [31/50] - Loss: 2.9115
Epoch [32/50] - Loss: 2.9081
Epoch [33/50] - Loss: 2.8944
Epoch [34/50] - Loss: 2.8788
Epoch [35/50] - Loss: 2.8801
Epoch [36/50] - Loss: 2.8638
Epoch [37/50] - Loss: 2.8552
Epoch [38/50] - Loss: 2.8463
Epoch [39/50] - Loss: 2.8329
Epoch [40/50] - Loss: 2.8185
Epoch [41/50] - Loss: 2.8194
Epoch [42/50] - Loss: 2.8078
Epoch [43/50] - Loss: 2.7985
Epoch [44/50] - Loss: 2.7849
Epoch [45/50] - Loss: 2.7786
Epoch [46/50] - Loss: 2.7726
Epoch [47/50] - Loss: 2.7563
Epoch [48/50] - Loss: 2.7503
Epoch [49/50] - Loss: 2.7360
Epoch [50/50] - Loss: 2.7366
sum preds 39
sum labels 5513
 - Test Metrics: Accuracy=0.6845, F1=0.0137, Recall=0.0069, Precision=0.9744
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 5.8723
Epoch [2/50] - Loss: 4.1859
Epoch [3/50] - Loss: 3.6981
Epoch [4/50] - Loss: 3.6473
Epoch [5/50] - Loss: 3.5362
Epoch [6/50] - Loss: 3.4634
Epoch [7/50] - Loss: 3.3914
Epoch [8/50] - Loss: 3.3339
Epoch [9/50] - Loss: 3.2863
Epoch [10/50] - Loss: 3.2407
Epoch [11/50] - Loss: 3.2054
Epoch [12/50] - Loss: 3.1663
Epoch [13/50] - Loss: 3.1428
Epoch [14/50] - Loss: 3.1189
Epoch [15/50] - Loss: 3.0931
Epoch [16/50] - Loss: 3.0771
Epoch [17/50] - Loss: 3.0526
Epoch [18/50] - Loss: 3.0406
Epoch [19/50] - Loss: 3.0268
Epoch [20/50] - Loss: 3.0067
Epoch [21/50] - Loss: 2.9982
Epoch [22/50] - Loss: 2.9744
Epoch [23/50] - Loss: 2.9664
Epoch [24/50] - Loss: 2.9571
Epoch [25/50] - Loss: 2.9361
Epoch [26/50] - Loss: 2.9224
Epoch [27/50] - Loss: 2.9170
Epoch [28/50] - Loss: 2.9041
Epoch [29/50] - Loss: 2.8957
Epoch [30/50] - Loss: 2.8878
Epoch [31/50] - Loss: 2.8681
Epoch [32/50] - Loss: 2.8618
Epoch [33/50] - Loss: 2.8513
Epoch [34/50] - Loss: 2.8386
Epoch [35/50] - Loss: 2.8212
Epoch [36/50] - Loss: 2.8158
Epoch [37/50] - Loss: 2.8046
Epoch [38/50] - Loss: 2.7934
Epoch [39/50] - Loss: 2.7898
Epoch [40/50] - Loss: 2.7704
Epoch [41/50] - Loss: 2.7685
Epoch [42/50] - Loss: 2.7595
Epoch [43/50] - Loss: 2.7466
Epoch [44/50] - Loss: 2.7441
Epoch [45/50] - Loss: 2.7314
Epoch [46/50] - Loss: 2.7349
Epoch [47/50] - Loss: 2.7254
Epoch [48/50] - Loss: 2.7144
Epoch [49/50] - Loss: 2.7141
Epoch [50/50] - Loss: 2.7018
sum preds 87
sum labels 5513
 - Test Metrics: Accuracy=0.6868, F1=0.0293, Recall=0.0149, Precision=0.9425
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 6.1013
Epoch [2/50] - Loss: 4.5287
Epoch [3/50] - Loss: 3.8003
Epoch [4/50] - Loss: 3.6706
Epoch [5/50] - Loss: 3.6104
Epoch [6/50] - Loss: 3.5120
Epoch [7/50] - Loss: 3.4529
Epoch [8/50] - Loss: 3.3916
Epoch [9/50] - Loss: 3.3427
Epoch [10/50] - Loss: 3.2923
Epoch [11/50] - Loss: 3.2577
Epoch [12/50] - Loss: 3.2235
Epoch [13/50] - Loss: 3.1952
Epoch [14/50] - Loss: 3.1739
Epoch [15/50] - Loss: 3.1365
Epoch [16/50] - Loss: 3.1020
Epoch [17/50] - Loss: 3.0825
Epoch [18/50] - Loss: 3.0434
Epoch [19/50] - Loss: 3.0175
Epoch [20/50] - Loss: 2.9967
Epoch [21/50] - Loss: 2.9713
Epoch [22/50] - Loss: 2.9557
Epoch [23/50] - Loss: 2.9465
Epoch [24/50] - Loss: 2.9277
Epoch [25/50] - Loss: 2.9101
Epoch [26/50] - Loss: 2.8964
Epoch [27/50] - Loss: 2.8881
Epoch [28/50] - Loss: 2.8667
Epoch [29/50] - Loss: 2.8610
Epoch [30/50] - Loss: 2.8507
Epoch [31/50] - Loss: 2.8419
Epoch [32/50] - Loss: 2.8198
Epoch [33/50] - Loss: 2.8169
Epoch [34/50] - Loss: 2.8164
Epoch [35/50] - Loss: 2.8030
Epoch [36/50] - Loss: 2.7910
Epoch [37/50] - Loss: 2.7801
Epoch [38/50] - Loss: 2.7723
Epoch [39/50] - Loss: 2.7679
Epoch [40/50] - Loss: 2.7546
Epoch [41/50] - Loss: 2.7443
Epoch [42/50] - Loss: 2.7451
Epoch [43/50] - Loss: 2.7319
Epoch [44/50] - Loss: 2.7194
Epoch [45/50] - Loss: 2.7080
Epoch [46/50] - Loss: 2.7035
Epoch [47/50] - Loss: 2.6832
Epoch [48/50] - Loss: 2.6777
Epoch [49/50] - Loss: 2.6702
Epoch [50/50] - Loss: 2.6497
sum preds 183
sum labels 5513
 - Test Metrics: Accuracy=0.6921, F1=0.0618, Recall=0.0319, Precision=0.9617
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SCAR_naive_naive_1804114038.csv.
Average F1 over valid seeds: 0.0349 ± 0.0200
___________________________________________________________________________________
Avg F1 for pubmed with SCAR and naive, GATConv,0.3: 0.0349 ± 0.0200
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 6.2736
Epoch [2/50] - Loss: 4.8835
Epoch [3/50] - Loss: 4.0292
Epoch [4/50] - Loss: 3.7610
Epoch [5/50] - Loss: 3.7147
Epoch [6/50] - Loss: 3.6592
Epoch [7/50] - Loss: 3.5854
Epoch [8/50] - Loss: 3.5518
Epoch [9/50] - Loss: 3.5046
Epoch [10/50] - Loss: 3.4613
Epoch [11/50] - Loss: 3.4259
Epoch [12/50] - Loss: 3.4027
Epoch [13/50] - Loss: 3.3666
Epoch [14/50] - Loss: 3.3415
Epoch [15/50] - Loss: 3.3155
Epoch [16/50] - Loss: 3.2922
Epoch [17/50] - Loss: 3.2742
Epoch [18/50] - Loss: 3.2489
Epoch [19/50] - Loss: 3.2236
Epoch [20/50] - Loss: 3.2001
Epoch [21/50] - Loss: 3.1680
Epoch [22/50] - Loss: 3.1420
Epoch [23/50] - Loss: 3.1219
Epoch [24/50] - Loss: 3.1020
Epoch [25/50] - Loss: 3.0857
Epoch [26/50] - Loss: 3.0797
Epoch [27/50] - Loss: 3.0620
Epoch [28/50] - Loss: 3.0482
Epoch [29/50] - Loss: 3.0479
Epoch [30/50] - Loss: 3.0309
Epoch [31/50] - Loss: 3.0166
Epoch [32/50] - Loss: 3.0155
Epoch [33/50] - Loss: 3.0057
Epoch [34/50] - Loss: 2.9999
Epoch [35/50] - Loss: 3.0017
Epoch [36/50] - Loss: 2.9973
Epoch [37/50] - Loss: 2.9750
Epoch [38/50] - Loss: 2.9835
Epoch [39/50] - Loss: 2.9818
Epoch [40/50] - Loss: 2.9764
Epoch [41/50] - Loss: 2.9729
Epoch [42/50] - Loss: 2.9648
Epoch [43/50] - Loss: 2.9527
Epoch [44/50] - Loss: 2.9663
Epoch [45/50] - Loss: 2.9546
Epoch [46/50] - Loss: 2.9503
Epoch [47/50] - Loss: 2.9565
Epoch [48/50] - Loss: 2.9431
Epoch [49/50] - Loss: 2.9458
Epoch [50/50] - Loss: 2.9421
sum preds 0
sum labels 5513
 - Test Metrics: Accuracy=0.6823, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 6.2632
Epoch [2/50] - Loss: 4.8943
Epoch [3/50] - Loss: 4.0458
Epoch [4/50] - Loss: 3.7563
Epoch [5/50] - Loss: 3.7037
Epoch [6/50] - Loss: 3.6517
Epoch [7/50] - Loss: 3.5919
Epoch [8/50] - Loss: 3.5421
Epoch [9/50] - Loss: 3.5046
Epoch [10/50] - Loss: 3.4691
Epoch [11/50] - Loss: 3.4331
Epoch [12/50] - Loss: 3.4042
Epoch [13/50] - Loss: 3.3627
Epoch [14/50] - Loss: 3.3431
Epoch [15/50] - Loss: 3.3207
Epoch [16/50] - Loss: 3.2903
Epoch [17/50] - Loss: 3.2763
Epoch [18/50] - Loss: 3.2508
Epoch [19/50] - Loss: 3.2297
Epoch [20/50] - Loss: 3.2199
Epoch [21/50] - Loss: 3.2020
Epoch [22/50] - Loss: 3.1861
Epoch [23/50] - Loss: 3.1786
Epoch [24/50] - Loss: 3.1708
Epoch [25/50] - Loss: 3.1600
Epoch [26/50] - Loss: 3.1499
Epoch [27/50] - Loss: 3.1399
Epoch [28/50] - Loss: 3.1248
Epoch [29/50] - Loss: 3.1211
Epoch [30/50] - Loss: 3.1095
Epoch [31/50] - Loss: 3.1022
Epoch [32/50] - Loss: 3.0994
Epoch [33/50] - Loss: 3.0919
Epoch [34/50] - Loss: 3.0803
Epoch [35/50] - Loss: 3.0754
Epoch [36/50] - Loss: 3.0736
Epoch [37/50] - Loss: 3.0702
Epoch [38/50] - Loss: 3.0575
Epoch [39/50] - Loss: 3.0522
Epoch [40/50] - Loss: 3.0514
Epoch [41/50] - Loss: 3.0424
Epoch [42/50] - Loss: 3.0407
Epoch [43/50] - Loss: 3.0342
Epoch [44/50] - Loss: 3.0332
Epoch [45/50] - Loss: 3.0279
Epoch [46/50] - Loss: 3.0227
Epoch [47/50] - Loss: 3.0229
Epoch [48/50] - Loss: 3.0107
Epoch [49/50] - Loss: 3.0022
Epoch [50/50] - Loss: 3.0068
sum preds 0
sum labels 5513
 - Test Metrics: Accuracy=0.6823, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 6.3352
Epoch [2/50] - Loss: 4.9641
Epoch [3/50] - Loss: 4.0555
Epoch [4/50] - Loss: 3.7769
Epoch [5/50] - Loss: 3.7275
Epoch [6/50] - Loss: 3.6444
Epoch [7/50] - Loss: 3.5797
Epoch [8/50] - Loss: 3.5255
Epoch [9/50] - Loss: 3.4739
Epoch [10/50] - Loss: 3.4417
Epoch [11/50] - Loss: 3.3913
Epoch [12/50] - Loss: 3.3635
Epoch [13/50] - Loss: 3.3394
Epoch [14/50] - Loss: 3.3064
Epoch [15/50] - Loss: 3.2732
Epoch [16/50] - Loss: 3.2516
Epoch [17/50] - Loss: 3.2250
Epoch [18/50] - Loss: 3.2055
Epoch [19/50] - Loss: 3.1973
Epoch [20/50] - Loss: 3.1873
Epoch [21/50] - Loss: 3.1673
Epoch [22/50] - Loss: 3.1450
Epoch [23/50] - Loss: 3.1393
Epoch [24/50] - Loss: 3.1322
Epoch [25/50] - Loss: 3.1165
Epoch [26/50] - Loss: 3.1207
Epoch [27/50] - Loss: 3.1025
Epoch [28/50] - Loss: 3.0955
Epoch [29/50] - Loss: 3.0890
Epoch [30/50] - Loss: 3.0772
Epoch [31/50] - Loss: 3.0677
Epoch [32/50] - Loss: 3.0631
Epoch [33/50] - Loss: 3.0591
Epoch [34/50] - Loss: 3.0484
Epoch [35/50] - Loss: 3.0535
Epoch [36/50] - Loss: 3.0506
Epoch [37/50] - Loss: 3.0416
Epoch [38/50] - Loss: 3.0259
Epoch [39/50] - Loss: 3.0189
Epoch [40/50] - Loss: 3.0213
Epoch [41/50] - Loss: 3.0102
Epoch [42/50] - Loss: 3.0174
Epoch [43/50] - Loss: 3.0018
Epoch [44/50] - Loss: 3.0014
Epoch [45/50] - Loss: 2.9917
Epoch [46/50] - Loss: 2.9888
Epoch [47/50] - Loss: 2.9865
Epoch [48/50] - Loss: 2.9779
Epoch [49/50] - Loss: 2.9789
Epoch [50/50] - Loss: 2.9705
sum preds 0
sum labels 5513
 - Test Metrics: Accuracy=0.6823, F1=0.0000, Recall=0.0000, Precision=0.0000
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SCAR_naive_naive_1804120833.csv.
Average F1 over valid seeds: 0.0000 ± 0.0000
___________________________________________________________________________________
Avg F1 for pubmed with SCAR and naive, GCNConv,0.3: 0.0000 ± 0.0000
___________________________________________________________________________________
naive
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=2
 - norm=None, dropout=0, batch_size=2048, methodology=naive
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 7.0581
Epoch [2/50] - Loss: 5.0831
Epoch [3/50] - Loss: 3.3978
Epoch [4/50] - Loss: 2.8404
Epoch [5/50] - Loss: 2.8191
Epoch [6/50] - Loss: 2.7656
Epoch [7/50] - Loss: 2.7042
Epoch [8/50] - Loss: 2.6602
Epoch [9/50] - Loss: 2.6249
Epoch [10/50] - Loss: 2.6006
Epoch [11/50] - Loss: 2.5759
Epoch [12/50] - Loss: 2.5501
Epoch [13/50] - Loss: 2.5305
